userName,score,at,content,sumber_bank,teks_bersih
Pengguna Google,2,2026-02-21 11:02:03,"aplikasi jadi lemot berat, malu tiap mau transaksi pembayaran lemot bgt BCA skrg. padahal signal penuh hp ram 8. payah",BCA,aplikasi jadi lambat berat malu tiap transaksi bayar lambat sangat bank central asia skrg padahal signal penuh handphone ram payah
Pengguna Google,5,2026-02-21 09:34:57,BCA paling is the best sangat memudahkan nasabah praktis gerai ATM nya jg banyak dmn2 .saya merasa nyaman selama menggunakan BCA .jika ada kendala pun sangat cepat solusinya .karena layanan BCA bagus banget sehingga sy puas dgn ada nya BCA . transaksi lebih mudah dan nyaman .,BCA,bank central asia paling is the best sangat mudah nasabah praktis gerai nya banyak dmn2 rasa nyaman lama guna bank central asia masalah sangat cepat solusi layan bank central asia baik sangat puas nya bank central asia transaksi lebih mudah nyaman
Pengguna Google,1,2026-02-21 08:50:28,"Buat aktivasi harus pakai SMS premium, dan tiba2 sekali aktivasi kepotong pulsa banyak banget, tolong cari solusi lain untuk aktivasi, jangan cuma lewat SMS premium, mahal",BCA,aktivasi tertawa pakai sms premium tiba2 sangat aktivasi potong pulsa banyak sangat bantu cari solusi aktivasi jangan_hanya lewat sms premium mahal
Pengguna Google,2,2026-02-21 06:58:40,tau harus isi pernyataan dulu... harus aktivasi ulang k mesin atm...,BCA,tau tertawa isi nyata lebih tertawa aktivasi ulang oke mesin
Pengguna Google,3,2026-02-21 05:21:04,awal bikin dikasih tau sama petugas nya klo nanti tiap bulan selalu ada potongan adm 14rb. tpi kok skrng potongan nya jdi 19rb pas di cek ada 2x potongan 14rb sama 5rb. itu yg 5rb nya buat apa??. kan awal nya dikasih tau potongan nya cuman sekali doang tiap bulan,BCA,awal bikin kasih tau sama tugas nya tiap bulan selalu potong adm 14rb skrng potong nya jadi 19rb pas cek 2x potong 14rb sama 5rb 5rb nya kan awal nya kasih tau potong nya cuman sangat doang tiap bulan
Pengguna Google,5,2026-02-21 04:25:22,sampai saat ini oke oke saja,BCA,bagus bagus
Pengguna Google,1,2026-02-21 03:22:27,"aplikasi penipuan , disuruh masukin 16 digit terus verifikasi SMS berbayar sampe pulsa habis SMS terus gak bisa masuk2 berulang ulang",BCA,aplikasi tipu suruh masukin digit kemudian verifikasi sms bayar sampe pulsa tertawa sms kemudian tidak_dapat masuk2 ulang ulang
Pengguna Google,1,2026-02-21 01:24:34,ping merah. terus?,BCA,ping merah kemudian
Pengguna Google,1,2026-02-21 01:13:10,mau bikin mbangking susah banget + ribet banget,BCA,bikin mbangking sulit sangat rumit sangat
Pengguna Google,1,2026-02-21 00:45:46,tolong mau QR loading mulu,BCA,bantu qr code loading selalu
Pengguna Google,2,2026-02-21 00:41:41,sering notif merah dan force close app setelah update,BCA,sering notif merah force close aplikasi abis baru
Pengguna Google,5,2026-02-21 00:31:03,good sangat membantu,BCA,good sangat bantu
Pengguna Google,5,2026-02-20 22:29:59,Sering TDK respon di data aplukasi,BCA,sering tidak_respon data aplukasi
Pengguna Google,1,2026-02-20 21:43:04,"Satu-satunya mbanking yg gk mencantumkan potongan admin bulanan di mutasi, hadeeehhh knp sih gk di cantumkan kan biar transparan",BCA,satu satu mobile banking tidak_mencantumkan potong biaya administrasi bulan mutasi rekening tertawa knp partikel tidak_di cantum kan biar transparan
Pengguna Google,5,2026-02-20 21:20:25,"aplikasi terbaru gak liat kena potongan admin, tiba2 berkurang aja, tolong dong klo ada potongan admin di keluarin",BCA,aplikasi latest tidak_liat kena potong biaya administrasi tiba2 kurang bantu partikel potong biaya administrasi keluarin
Pengguna Google,1,2026-02-20 20:54:17,Lemot...banyak Bug,BCA,lambat banyak rusa aplikasi
Pengguna Google,2,2026-02-20 20:18:18,kenapa sih kalo udah hijau terus merah lagi kadang mental jadi lemot gini,BCA,partikel tertawa kemudian merah kadang mental jadi lambat gin
Pengguna Google,5,2026-02-20 18:53:59,"terimakasih tautan informasi, institusi, intelektual, investasi, independen, internasional ECU sistem pengawasan lalu lintas mata uang digital di perangkat lunak desentralisasi Global Holding AI merajut perdamaian ekonomi dunia yang adil dan beradab ber KETUHANAN YANG MAHA ESA 💯❤️🙏",BCA,terimakasih taut informasi institusi intelektual investasi independen internasional ecu sistem awas lalu lintas mata uang digital perangkat lunak desentralisasi global holding ai rajut damai ekonomi dunia adil adab ber tuhan maha esa
Pengguna Google,1,2026-02-20 17:19:37,Woi aplikasi merah Mulu,BCA,woi aplikasi merah selalu
Pengguna Google,2,2026-02-20 17:04:11,mau login malah kluar trus tmbh ribet skrg BCA mobile Nia payah,BCA,login malah kluar kemudian tmbh rumit skrg bank central asia mobile nia payah
Pengguna Google,3,2026-02-20 16:24:07,"saya diminta no otp ,tapi ngak tau dikirim kemana no nya, sedang hp saya aktif",BCA,minta tidak_kode verifikasi ngak tau kirim tidak_nya sedang handphone online
Pengguna Google,1,2026-02-20 16:08:56,jelek,BCA,buruk
Pengguna Google,1,2026-02-20 15:41:21,"tolong untuk di KlikBCA bisa diberi menu qris, terima kasih",BCA,bantu klikbca beri menu qr code indonesia standard terima kasih
Pengguna Google,1,2026-02-20 14:24:42,"lelet banget customer servicenya. katanya bank yg pelayanannya paling bagus, nyatanya paling mines buat laporan transfer kepending aja lama banget, bodohnya bodoh banget",BCA,lambat sangat customer servicenya kata bank layan paling baik nyata paling mes lapor transfer pending lambat sangat bodoh bodoh sangat
Pengguna Google,3,2026-02-20 13:35:45,versi sekarang membingungkan padahal saya merasa hari ini belum transaksi ke manapun tapi saat akan transaksi ada keterangan transaksi sudah mencapai batas limit harian gimana ini min segera perbaiki biar pengguna bisa nyaman dan aman,BCA,version skrg bingung padahal rasa tertawa belum_transaksi mana transaksi terang transaksi capai batas batas transaksi tertawa bagaimana min cepat baik biar guna nyaman aman
Pengguna Google,1,2026-02-20 13:15:15,aktivasi mulu,BCA,aktivasi selalu
Pengguna Google,5,2026-02-20 12:50:52,semoga saya download ini bisa jadi aplikasi berguna untuk kedepannya dan seterusnya aminn,BCA,moga unduh jadi aplikasi depan aminn
Pengguna Google,1,2026-02-20 11:53:05,"saya maria risna mawati gulo sangat kecewa untuk membuka rekening di bank bca karna sangat disusahkan padahal persyaratan lengkap semua,domisili RT,domisili kecamatan di dan ktp tapi selalu banyak alasan noted:membuka rekening untuk menabung susah tapi buka rekening transaksi judi online selalu sigap dan tidak disusahkan",BCA,maria risna mawati gulo sangat kecewa buka rekening bank bank central asia karna sangat susah padahal syarat lengkap semua domisili rt domisili camat ktp selalu banyak alas noted buka rekening tabung sulit buka rekening transaksi judi aktif selalu sigap tidak_disusahkan
Pengguna Google,1,2026-02-20 11:36:31,mau masuk lagi soalnya ganti hp susah amattt!! masuk berkali2 gagal teruss!! mana pake pulsa sampe habis pulsa!! ini gimana?? pulsa udah kepake tapi belum bisa masuk???,BCA,hasil ganti handphone sulit hasil berkali2 gagal teruss mana pake pulsa sampe tertawa pulsa bagaimana pulsa kepake belum_dapat hasil
Pengguna Google,1,2026-02-20 11:36:19,"membuka rekening buat nabung susah, kecewa sekali dengan pihak bca ini saya niat membuka rekening baru bank BCA tapi karena kemarin orang cs nya minta domisili dari RT untuk surat tempat tinggal dan surat domisili dari kecamatan barusan hari ini di tolak berkas saya karena ada yang kurang katanya tapi saya bingung mana yang kurangnya sedangkan cuman itu permintaan cs nya KTP, DOMISILI RT DAN DOMISILI Dari KECAMATAN Sedangkan Saya sudah siap kan semua nya #noted.buat rek. judol paling gampang!",BCA,buka rekening nabung sulit kecewa sangat pihak bank central asia niat buka rekening new bank bank central asia kemarin orang customer service nya minta domisili rt surat tempat tinggal surat domisili camat barusan tertawa tolak berkas kurang_katanya bingung mana kurang cuman minta customer service nya ktp domisili rt domisili camat baik kan semua nya noted rekening judol paling mudah
Pengguna Google,5,2026-02-20 11:36:00,sudah 2 hari ini merah terus signal nya... saya ga bisa traksaksi apa2. tolong diperbaiki ya BCA. Alhamdulillah udah bisa min...,BCA,tertawa merah kemudian signal nya tidak_dapat traksaksi apa2 bantu baik bank central asia alhamdulillah min
Pengguna Google,1,2026-02-20 11:09:13,gak jelas ini bca ngirim kode otp gak sampe udah hampir 39 percobaan kode otp nya gak sampe ...sampe costumer marah nunggu transpern tapibharus masukin kode otp dlu buat perivikasi katanya,BCA,tidak_jelas bank central asia ngirim kode kode verifikasi tidak_sampe tertawa coba kode kode verifikasi nya tidak_sampe sampe costumer marah nunggu transpern tapibharus masukin kode kode verifikasi lebih perivikasi kata
Pengguna Google,5,2026-02-20 10:46:28,sangat membantu dlm bertransaksi..,BCA,sangat bantu transaksi
Pengguna Google,1,2026-02-20 08:16:59,verifikasi wajah selalu gagal tambah ribet pake BCA harus ke bank nya,BCA,verifikasi wajah selalu gagal tambah rumit pake bank central asia tertawa bank nya
Pengguna Google,4,2026-02-20 08:03:37,"tolong dong sistem nya di perbaikin salah sekali pin saja sudah ke blokir saya mengalami ber""kali ribet jadi nya",BCA,bantu partikel sistem nya perbaikin keliru sangat kode akses blokir alami ber kali rumit jadi nya
Pengguna Google,5,2026-02-20 06:37:22,Cocok untuk aktivitas keuangan sehari hari 👍👍👍,BCA,cocok aktivitas uang hari tertawa
Pengguna Google,1,2026-02-20 06:13:39,sangat mengecewakan sering mental sendiri padahal hp ga ada kendala,BCA,sangat kecewa sering mental sendiri padahal handphone tidak_ada masalah
Pengguna Google,1,2026-02-20 00:31:55,apk nya gejelas suka ngelag tolong di perbaikin lah,BCA,aplikasi nya gejelas suka ngelag bantu perbaikin partikel
Pengguna Google,5,2026-02-19 22:31:19,Apk ini sangat berguna,BCA,aplikasi sangat
Pengguna Google,5,2026-02-19 22:12:30,akses mobile banking bca mudah aman dan simple dan semoga ke depannya lebih aman dan simple lg dan perlu juga utk update supaya gak ketinggalan fitur fitur yg baru dan trimakasi🙏,BCA,akses mobile banking bank central asia mudah aman simple moga depan lebih aman simple perlu baru tidak_ketinggalan fitur fitur new trimakasi
Pengguna Google,5,2026-02-19 22:04:36,The Best,BCA,the best
Pengguna Google,1,2026-02-19 20:30:39,not recommended,BCA,not recommended
Pengguna Google,3,2026-02-19 15:45:27,mengapa tombol ga bisa ditekan. dan jika akses no rek tidak bisa masuk.,BCA,tombol tidak_dapat tekan akses tidak_rekening tidak_dapat hasil
Pengguna Google,3,2026-02-19 12:26:31,ini bcA knp QR nya lemot ya,BCA,bank central asia knp qr code nya lambat
Pengguna Google,1,2026-02-19 12:04:28,"susah untuk transaksi. harus menunggu lama indikator selalu biru, bahkan merah. sedangkan harus kirim uang. tapi kita lama menunggu indikator hijau. makin buruk saja.",BCA,sulit transaksi tertawa tunggu lambat indikator selalu biru bahkan merah tertawa kirim uang lambat tunggu indikator tertawa makin jelek
Pengguna Google,1,2026-02-19 11:17:19,"sering logout sendiri,pas login lagi malah tidak bisa, pulsa udah terkikis ampe 20rb masih aja gak ada kode verifikasi 👎🏼",BCA,sering logout sendiri pas login malah tidak_dapat pulsa kikis ampe 20rb tidak_ada kode verifikasi
Pengguna Google,5,2026-02-19 11:13:21,Sangat membantu utk kelancaran transaksi bisnis,BCA,sangat bantu lancar transaksi bisnis
Pengguna Google,5,2026-02-19 11:02:15,terima kasih untuk pelayanan nya bagus dan cepat langsung ditanggapin...,BCA,terima kasih layan nya baik cepat segera ditanggapin
Pengguna Google,2,2026-02-19 09:22:55,mbanking ga bisa di verif padahal masih di nomor HP yang sama norak ni bca,BCA,mobile banking tidak_dapat verifikasi padahal nomor handphone sama norak ni bank central asia
Pengguna Google,1,2026-02-19 08:32:15,makin lemot.bukannya makin bagus di upgarede malah malah muter trus .di perbaiki dong,BCA,makin lambat bukan makin baik upgarede malah malah muter kemudian baik partikel
Pengguna Google,3,2026-02-19 07:32:00,Saya sulit menerima pesan untuk login yaa,BCA,sulit terima pesan login
Pengguna Google,1,2026-02-19 06:14:05,"pembayaran pakai QRIS lemot sekali, mau pakai data sama wifi sama saja padahal indikator sudah hijau, kadang ga enak dengan yang antri dibelakangnya, untuk TF dan VA lancar sekali, apakah sengaja QRIS dibuat tidak lancar?",BCA,bayar pakai qr code indonesia standard lambat sangat pakai data sama wifi sama padahal indikator tertawa kadang tidak_enak antri belakang transfer va lancar sangat sengaja qr code indonesia standard buat tidak_lancar
Pengguna Google,5,2026-02-19 04:16:11,lebih mudah untuk dioperasikan. sayangnya gabisa buatiat rekening koran,BCA,lebih mudah operasi sayang tidak_bisa buatiat rekening koran
Pengguna Google,1,2026-02-19 02:59:31,"update makin siniii makin ngacoooo makin lelet ,tiap buka aplikasi mental Mulu keluarr sueee bgt mau transaksi Jadi ke pending ahhhhh kecewa",BCA,baru makin sini makin ngaco makin lambat tiap buka aplikasi mental selalu keluarr sue sangat transaksi jadi pending ah kecewa
Pengguna Google,5,2026-02-19 01:10:17,sangat mudah dan gampang,BCA,sangat mudah mudah
Pengguna Google,5,2026-02-19 00:42:09,bca. gangguan ka?,BCA,bank central asia kendala teknis ka
Pengguna Google,5,2026-02-18 22:31:53,isi saldo kok ga masuk min woy lah,BCA,isi saldo tidak_berhasil min woy partikel
Pengguna Google,2,2026-02-18 22:07:37,"menu qris sering muter"" gak bisa ke bukak",BCA,menu qr code indonesia standard sering muter tidak_dapat bukak
Pengguna Google,1,2026-02-18 21:58:20,"sering error , slalu kluar dr aplikasi dengan sndirinya, dan gak bisa terbuka aplikasi nya",BCA,sering error slalu kluar aplikasi sndirinya tidak_dapat buka aplikasi nya
Pengguna Google,1,2026-02-18 21:50:42,"gara gara ganti hp apk gk bisa di gunakan, malah di suruh registrasi ulang. makin kesini makin jelek",BCA,gara gara ganti handphone aplikasi tidak_dapat guna malah suruh registrasi ulang makin kesini makin buruk
Pengguna Google,1,2026-02-18 21:34:36,verifikasi foto awal registrasi error terus rugi sudah ngisi pulsa,BCA,verifikasi foto awal registrasi error kemudian rugi ngisi pulsa
Pengguna Google,3,2026-02-18 21:12:07,saya ke hapus apl bank ini trus saya download lagi pas saya mau login sndri ko ga bisa si min. tolong bantu dong. apa harus ke bank terdekat? tolong dong permudah login sndri percuma dong dikasih tau tahapan nya tapi ga bisa login sndri,BCA,tertawa apl bank kemudian unduh pas login sndri ko tidak_dapat si min bantu partikel tertawa bank dekat bantu partikel mudah login sndri percuma partikel kasih tau tahap nya tidak_dapat login sndri
Pengguna Google,2,2026-02-18 21:11:29,"kurang lebih gak terlalu suka dengan update periode Februari 2026 ini, bikin kita harus verifikasi ulang, ribet, 3-5 kali baru berhasil, habisin pulsa, semoga ada perbaikan dari pihak BCA, maksudnya bagus untuk menghindari resiko penggunaan mbca yang disalah gunakan, pertanyaane data kita verifikasi berkali-kali ini disalahgunakan tidak oleh pihak BCA ? sering banget dapet spam telepon :(",BCA,kurang_lebih tidak_terlalu suka baru periode februari bikin tertawa verifikasi ulang rumit kali new sukses tertawa pulsa moga baik pihak bank central asia maksud baik hindar resiko guna mbca salah guna pertanyaane data verifikasi kali kali disalahgunakan tidak_oleh pihak bank central asia sering sangat dapet spam telepon Sedih_ _kecewa
Pengguna Google,1,2026-02-18 18:53:10,"saya sangat kecewa dengan sistem aplikasinya,saya topup flazz saldonya ga masuk,tapi di mutasi terkirim itu gimana konsepnya?",BCA,sangat kecewa sistem aplikasi isi ulang kartu flazz saldo tidak_berhasil mutasi rekening kirim bagaimana konsep
Pengguna Google,1,2026-02-18 18:51:43,"tiap hari main gacha tiga bulan penuh, gacha nya gak ada hadiah nya, kosong di bohongin 😚😙😗😉😌🤭",BCA,tiap tertawa main gacha tiga bulan penuh gacha nya tidak_ada tertawa nya kosong bohongin
Pengguna Google,5,2026-02-18 18:19:32,"ok siip, cuman buka fitur pembayaran qris aja lemot, lama, nunggu lampu ijo baru bisa,",BCA,baik siip cuman buka fitur bayar qr code indonesia standard lambat lambat nunggu lampu ijo new
Pengguna Google,1,2026-02-18 18:05:20,APK JELEK BGT INDIKATOR IJO NYA LAMA STACK DI BIRU HARUS DI KELUARIN DULU UPDATE GAJELAS,BCA,aplikasi buruk sangat indikator ijo nya lambat stack biru tertawa keluarin lebih baru gajelas
Pengguna Google,5,2026-02-18 18:03:13,layanan nya masih tetap bagus terimakasih,BCA,layan nya tetap baik terimakasih
Pengguna Google,1,2026-02-18 16:32:13,"sekarang udah gak bisa dibuka min entah apa alasannya, padahal kemarin kemarin enak aja aplikasi nya atau ada bug kh sampai gak bisa dibuka",BCA,skrg tidak_dapat buka min entah alas padahal kemarin kemarin enak aplikasi nya rusa aplikasi kh tidak_dapat buka
Pengguna Google,5,2026-02-18 16:26:37,sangat praktis dn mudah di gunakan,BCA,sangat praktis dn mudah guna
Pengguna Google,3,2026-02-18 15:56:16,kirim kode otp gabisa bjir,BCA,kirim kode kode verifikasi tidak_bisa bjir
Pengguna Google,5,2026-02-18 15:22:59,verifikasi wajah sulit banget tolong percepat biar bisa digunakan,BCA,verifikasi wajah sulit sangat bantu cepat biar guna
Pengguna Google,5,2026-02-18 13:33:43,sangat membantu saya,BCA,sangat bantu
Pengguna Google,1,2026-02-18 11:36:15,SANGAT SANGAT JELEK APP NYA.. FUNGSI MACET2 NUNGGU INDIKATOR LAH SGALA MACAM HUB CS RIBET!! MENDING TUTUP AJA NI BANK SAMA BANKING NYA. GA GUNA!!,BCA,sangat sangat buruk aplikasi nya fungsi macet2 nunggu indikator partikel sgala macam hub customer service rumit mending tutup ni bank sama banking nya tidak_berguna
Pengguna Google,5,2026-02-18 10:29:13,"mantap dah, sedikit komplen transaksi blm masuk ke rek kenapa ya bank bca sering banget ada kendala",BCA,mantap sedikit komplen transaksi blm hasil rekening bank bank central asia sering sangat masalah
Pengguna Google,5,2026-02-18 07:52:35,Ok,BCA,baik
Pengguna Google,3,2026-02-18 07:13:37,apakah mengganti kartu atm yg sudah expired bisa di lakukan tanpa buku tabungan dan hanya menggunakan kartu atm lama dan e-ktp???,BCA,ganti kartu expired laku bank bukopin tabung tertawa guna kartu lambat e ktp
