userName,score,at,content,sumber_bank,teks_bersih,label,label_code
Pengguna Google,5,2026-01-24 22:57:59,"goodjob bikin hidup lebih mudah. Transfer antar bank ke Bank Jatim ada kesulitan. Panduan VA bank jatim pilih BPD Jatim: yang ada disini : Bank Jatim & Bank Jatim Syariah. saya coba kedua nama terakhir tidak bisa, sepertinya minta nama BPD Jatim",BRI,goodjob bikin tertawa lebih mudah transfer antar bank bank jatim sulit pandu va bank jatim pilih bpd jatim sini bank jatim bank jatim syariah coba dua nama akhir tidak_dapat seperti minta nama bpd jatim,positive,2
Satia Laksana,5,2026-01-21 10:33:06,BAGUS,BRI,baik,positive,2
Pengguna Google,1,2026-01-08 02:02:56,kenapa atm gaji saya tidak muncul di wondr,BNI,gaji tidak_muncul wondr,negative,0
Pengguna Google,5,2026-01-24 02:53:36,sangan membantu,BRI,sangan bantu,positive,2
Pengguna Google,5,2026-02-12 06:49:41,transaksi cepat dan akurat,BNI,transaksi cepat akurat,positive,2
Pengguna Google,1,2025-12-15 19:23:18,3 hari eror 205,BCA,tertawa error,negative,0
Pengguna Google,5,2026-02-05 06:01:27,kenapa tf ke dana dalam sehari cuma bisa sekali sungguh merepotkan,BRI,transfer dana hari sangat sungguh repot,positive,2
Pengguna Google,5,2025-11-06 23:18:09,aku suka dengan aplikasinya,BCA,suka aplikasi,positive,2
Pengguna Google,5,2026-02-18 08:08:48,mudah digunakan tapi saran aja untuk fitur tarik tunai cardless nominal maximal nya kurang banyak,BRI,mudah guna saran fitur tarik tunai cardless nominal maximal nya kurang_banyak,positive,2
Pengguna Google,5,2026-02-10 16:19:17,mudah TF ke mn aja,BNI,mudah transfer mn,positive,2
Pengguna Google,3,2026-01-17 10:23:42,duh pas mau buka aplikasi lama bgt loadingnya,BNI,duh pas buka aplikasi lambat sangat loadingnya,neutral,1
Pengguna Google,1,2026-02-07 22:29:59,buruk banget,BRI,jelek sangat,negative,0
Pengguna Google,5,2026-01-23 20:54:54,"tidak bisa update brimo di playstor,aplikasi lemot admin padahal jaringan full,mohon bantuanya agar normal seperti dulu🙏",BRI,tidak_dapat baru brimo playstor aplikasi lambat biaya administrasi padahal jaring full mohon bantuanya normal lebih,positive,2
Pengguna Google,1,2025-08-20 10:17:17,"duit salah kirim ga bisa di balikin lagi, terus guna nya bank ini untuk apa, saya kecewa duit saya ga bisa di balikin...",BCA,duit keliru kirim tidak_dapat balikin kemudian guna nya bank kecewa duit tidak_dapat balikin,negative,0
Pengguna Google,1,2026-02-26 10:12:13,"tdk seperti image yg orang bilang, hanya nasabah tertentu saja pelayanan diberikan yg terbaik",BCA,tidak_seperti image orang bilang tertawa nasabah tentu layan beri baik,negative,0
Pengguna Google,1,2026-02-25 14:33:41,ini kenapa tiap hari di potong in terus yah saldonya,BRI,tiap tertawa potong in kemudian yah saldo,negative,0
Pengguna Google,1,2026-02-24 20:37:44,sering sekali trobel. jdi repot sendiri.,BRI,sering sangat trobel jadi repot sendiri,negative,0
Pengguna Google,5,2026-02-02 14:27:34,pelayanan nya cepat,BRI,layan nya cepat,positive,2
Denny Rachman,5,2025-12-11 17:30:49,opening apk nya lemot,BNI,opening aplikasi nya lambat,positive,2
Pengguna Google,5,2026-02-02 09:46:50,lebih memudahkan untuk keperluan sehari hari.mantap,BRI,lebih mudah perlu hari tertawa mantap,positive,2
Pengguna Google,5,2026-02-23 03:55:38,hidub jadi mudah,BRI,tertawa jadi mudah,positive,2
Pengguna Google,5,2026-02-13 14:36:00,sangat mudah dan cepat transper ya,BRI,sangat mudah cepat transper,positive,2
Pengguna Google,1,2026-02-10 21:13:10,bagus banget saya suka,BNI,baik sangat suka,negative,0
Pengguna Google,5,2025-12-23 07:59:49,mudah setiap saat,BCA,mudah,positive,2
Pengguna Google,1,2025-08-27 19:07:33,kenapa apknya ngga bisa di buka yaa,BCA,apknya tidak_dapat buka,negative,0
Pengguna Google,5,2026-01-20 07:32:50,baik dan lancar terimakasih BNI sejak sekolah sudah pakai BNI,BNI,bagus lancar terimakasih bank negara indonesia sejak sekolah pakai bank negara indonesia,positive,2
Pengguna Google,5,2026-02-15 17:35:13,"Praktis,dan lancar",BRI,praktis lancar,positive,2
Pengguna Google,1,2026-01-28 11:40:16,payah,BRI,payah,negative,0
Pengguna Google,5,2026-02-23 19:19:57,aplikasi brimo error. tolong donk di aktifkan lagi brimonya.,BRI,aplikasi brimo error bantu donk aktif brimonya,positive,2
Pengguna Google,5,2026-02-05 04:14:07,dengan wondr BNI transaksi jdi mudah,BNI,wondr bank negara indonesia transaksi jadi mudah,positive,2
Pengguna Google,1,2025-09-11 10:49:34,semenjak saldo hilang saya gak respect sama BCA..,BCA,semenjak saldo tertawa tidak_respect sama bank central asia,negative,0
Pengguna Google,2,2026-01-24 05:01:13,menabung lah selama Masi ada kesempatan karna bagi saya kesempatan itu mahal,BNI,tabung partikel lama mas sempat karna sempat mahal,negative,0
Pengguna Google,5,2026-02-20 07:54:33,cukup bintang yg menjawabnya 😄😁,BNI,cukup bintang jawab,positive,2
Pengguna Google,2,2026-01-30 15:22:35,apaa apaan ini mutasi gagal tapi saldo kurang tolong di benahi ini,BRI,apaa apa mutasi rekening gagal saldo kurang_bantu benah,negative,0
Pengguna Google,2,2026-02-23 10:44:09,sayang laporan uang masuk kurang detail,BRI,sayang lapor uang hasil kurang_detail,negative,0
Pengguna Google,5,2025-12-24 09:51:37,"Alhamdulillah semenjak ada app ini, semua jadi mudah 😇😍 sangat membantu",BNI,alhamdulillah semenjak aplikasi semua jadi mudah sangat bantu,positive,2
Pengguna Google,1,2026-02-18 20:25:37,"Kenapa setiap log in harus verifikasi KTP dan wajah? bukannya saat aktivasi saja. jadinya tidak praktis dan ribet. Tidak ada perbaikan setelah sekian lama dan banyak keluhan serupa. Dan hari ini saya log in, masih tetap sama OTP -1, 3 menit gak respon, OTP ke-2 SMS Baru Respon, Verifikasi KTP & Vermuk Lagi",BRI,log in tertawa verifikasi ktp wajah bukan aktivasi jadi tidak_praktis rumit tidak_ada baik abis sekian lambat banyak keluh rupa tertawa log in tetap sama kode verifikasi menit tidak_respon kode verifikasi sms new respon verifikasi ktp verifikasi wajah,negative,0
Pengguna Google,1,2026-01-31 13:39:36,"saya barusan abis transper pake mbengking ko gak ada bukti nya di inbok, tapi di mutasi ada dan saldo udah kepotong",BCA,barusan habis transper pake mbengking ko tidak_ada bukti nya inbok mutasi rekening saldo potong,negative,0
Pengguna Google,5,2025-08-27 19:39:58,selama ini tidak ada kendala,BCA,lama tidak_ada masalah,positive,2
Wasty Sokoy,5,2026-01-21 14:33:13,sangat membantu dalam semua transaksi,BRI,sangat bantu semua transaksi,positive,2
Pengguna Google,5,2026-02-14 10:41:55,sekian kali buka rek bri baru ini layanan offline dan mobile memuaskan hati,BRI,sekian kali buka rekening bank rakyat indonesia new layan tidak_aktif mobile muas tertawa,positive,2
Tangerangtangerang G,5,2025-07-18 23:39:33,ok sangat mudah dalam bertransaksi,BCA,baik sangat mudah transaksi,positive,2
Pengguna Google,3,2026-02-06 02:15:28,"tolong adakan opsi untuk mengganti nomor HP atau bagaimanapun itu jika kita mengganti nomor HP,karena disaat kita pindah ke perangkat baru dan nomor HP baru akun untuk login tidak bisa masuk dan diblokir jika mencoba berkali kali,itu sangat membuat penggunaan aplikasi yang sangat tidak menyamankan bagi pengguna aplikasi.",BRI,bantu adakan opsi ganti nomor handphone ganti nomor handphone saat pindah perangkat new nomor handphone new akun login tidak_dapat hasil blokir coba kali kali sangat buat guna aplikasi sangat tidak_menyamankan guna aplikasi,neutral,1
Pengguna Google,5,2026-02-24 18:27:45,"tingkatkan keamanan, karena rekening saya br d bobol habis dg aplikasi coretax",BNI,tingkat aman rekening br d bobol tertawa aplikasi coretax,positive,2
Pengguna Google,5,2026-02-06 21:46:30,josss👍 sayangnya fitur pinjaman tidak mudah di dapat atau acc padahal sudah jd nasabah bertahun-tahun 🙏,BNI,jos sayang fitur pinjam tidak_mudah acc padahal jadi nasabah tahun tahun,positive,2
Pengguna Google,3,2026-02-05 18:38:18,"di notifikiasi transferan telah berhasil, tapi ketika di cek di rekening 1 lagi belum ada masuk sama sekali. tolong perbaiki lagi masalah ini. biasanya tidak selama ini ketika melakukan transaksi",BNI,notifikiasi transfer sukses cek rekening belum_ada hasil sama sangat bantu baik kendala biasa tidak_selama laku transaksi,neutral,1
Pengguna Google,3,2025-08-31 08:46:22,"knp bca mobil saya gak bisa di pakek, setiap kali login selalu kelur kesalahan 205 sementara transaksi tidak dapat di lakukan katanya, tp ini sudah bberapa hari",BCA,knp bank central asia mobil tidak_dapat pakek kali login selalu kelur salah transaksi tidak_dapat laku kata bberapa tertawa,neutral,1
Pengguna Google,2,2026-01-06 08:29:41,"maaf turun bintang, saya ga suka dengan sistem dimana salah masukin password login langsung minta verifikasi pakai KTP, ga kebayang kalo salah ketik pas diluar dan ga bawa dompet haduuh.",BNI,maaf turun bintang tidak_suka sistem keliru masukin password login segera minta verifikasi pakai ktp tidak_kebayang keliru ketik pas luar tidak_bawa dompet tertawa,negative,0
Pengguna Google,1,2025-08-05 23:17:20,semakin kesini BCA mobile kegunaannya semakin susah dikit dikit eror.,BCA,makin kesini bank central asia mobile guna makin sulit dikit dikit error,negative,0
Pengguna Google,4,2026-01-04 18:14:56,Lancar jaya,BNI,lancar jaya,positive,2
Pengguna Google,1,2026-01-04 08:41:30,mendingan mobile bangking versi lama jelek betul word by bni tidak jelas,BNI,mending mobile bangking version lambat buruk benar word by bank negara indonesia tidak_jelas,negative,0
Eva Adzra,4,2025-07-20 15:14:14,kenapa indikatkrnya merah ya?,BCA,indikatkrnya merah,positive,2
Pengguna Google,5,2026-01-29 05:18:48,sangat membatu sekali dan penggunaannya sangat mudah sekali,BRI,sangat batu sangat guna sangat mudah sangat,positive,2
Pengguna Google,5,2026-02-12 23:12:10,"mudah,cepat terimakasih brimo",BRI,mudah cepat terimakasih brimo,positive,2
Pengguna Google,5,2026-01-13 18:03:54,"Bni yang terdepan, terimakasih atas pelayanannya yang baik",BNI,bank negara indonesia depan terimakasih atas layan bagus,positive,2
Pengguna Google,1,2026-01-01 13:34:07,awal tahun mahal tambah error aplikasinya .. mau login susah mau trf ke bank lain susah 😪,BCA,awal tahun mahal tambah error aplikasi login sulit trf bank sulit,negative,0
Pengguna Google,5,2026-02-22 02:40:50,"halo Kak Aplikasi Brimo saya Tiba tiba Nge blank,udah beberapa Cara sya lakuin tetap sama,klo Udah Login,Brimo Nya Tiba tiba menampilkan warna biru dan Habis itu langsung berubah menjadi warna putih,ini Solusiny bagaimana kak",BRI,tertawa kak aplikasi brimo tiba tiba nge layar putih beberapa cara sya lakuin tetap sama login brimo nya tiba tiba tampil warna biru tertawa segera ubah jadi warna putih solusiny bagaimana kak,positive,2
Pengguna Google,5,2026-02-02 11:48:00,mudah dan praktis digunakan,BRI,mudah praktis guna,positive,2
Pengguna Google,1,2025-12-26 08:56:42,habia update malah Qris nya LoLa 🤦,BCA,tertawa baru malah qr code indonesia standard nya lola,negative,0
Pengguna Google,1,2025-10-01 10:41:14,sekarang mbca lemot dan lelet ditambah lampu kuningnya susah dan hilang hilangan. padahal hp sudah mendukung dan sinyal jga bagus.,BCA,skrg mbca lambat lambat tambah lampu kuning sulit tertawa tertawa padahal handphone dukung sinyal baik,negative,0
Pengguna Google,1,2026-02-17 07:55:20,"gimana ini wodr bni saya setiap bayar 1 bulan sekali belum pernah mines,INI KENAPA TRANPER GAGAL SALDO BERKURANG TOLONG DON KESEMUA WONDR BY BNI PERBAIKI LAH JANGAN DI MAKAN TUH DU IT SMA BNI UDH BRPA HARI UANG BELUM KEMBALI GIMANA INI BNI PARAH BNI MINTA UANG KEMBALI JUGA SUSAH MLS PAKE MBKING BNI MLS UDH CAPE TERUS KETIPY",BNI,bagaimana wodr bank negara indonesia bayar bulan sangat belum_pernah mes tranper gagal saldo kurang bantu don semua wondr by bank negara indonesia baik partikel jangan_di makan tuh du it sama bank negara indonesia brpa tertawa uang belum_kembali bagaimana bank negara indonesia banget bank negara indonesia minta uang sulit mls pake mbking bank negara indonesia mls cape kemudian ketipy,negative,0
Pengguna Google,5,2026-02-23 23:01:49,"knp ini ya brimo saya gak bisa di buka,,",BRI,knp brimo tidak_dapat buka,positive,2
Pengguna Google,1,2025-09-11 01:39:06,"kenapa saya pakek qr saldo saya hilang tapi di tolak,sya sangat kecewa dengan pelayan bca,ngurus ribet ,sungguh saya kecewa berat",BCA,pakek qr code saldo tertawa tolak sya sangat kecewa layan bank central asia ngurus rumit sungguh kecewa berat,negative,0
Pengguna Google,4,2026-01-31 05:24:59,"Mohon solusinya, knp aplikasi Brimo sy gk bs d buka lg pdhl skitar 2 Minggu lalu sudah update dan lancar terbuka, tp skrng klo masuk pasti layar terlihat putih gk keluar Brimo nya.",BRI,mohon solusi knp aplikasi brimo tidak_bs d buka pdhl skitar minggu lalu baru lancar buka skrng hasil layar lihat putih tidak_keluar brimo nya,positive,2
Pengguna Google,5,2026-02-06 08:25:39,mudahkan transaksi kembangkan terus,BRI,mudah transaksi kembang kemudian,positive,2
Pengguna Google,1,2025-08-08 01:48:16,"maaf sya kasih bintang 1 karena id saya dibca ini diblokir/dibekukan saya memang jarang gunakannya cuma klo gaji masuk saja saya gunakan, saya sangat kecewa ini saya harus beralih ke bank lain untuk trima gaji",BCA,maaf sya kasih bintang id dibca blokir beku memang jarang guna gaji hasil guna sangat kecewa tertawa alih bank trima gaji,negative,0
Ade Supriadin,5,2025-07-18 14:25:31,oke jos,BCA,bagus jos,positive,2
Pengguna Google,1,2025-12-02 11:58:06,"sumpah ni aplikasi sampah betul, mau aktifin mbanking aja susah betul, berapa kali coba gk bisa2 sampai habis pulsa buat kirim SMS ke BCA. SAMPAH SAMPAHHH",BCA,sumpah ni aplikasi sampah benar aktifin mobile banking sulit benar berapa kali coba tidak_bisa2 tertawa pulsa kirim sms bank central asia sampah sampah,negative,0
Pengguna Google,1,2025-12-18 16:45:11,"Sama aja,emang jelek aplikasinya",BNI,sama emang buruk aplikasi,negative,0
Pengguna Google,1,2025-09-11 19:42:59,"saya mau laporan soal qris error dan saldo saya nyangkut melalui WhatsApp BCA tapi respon nya selalu singkat tanpa toleransi customer sedang menjelaskan permasalahan tapi sudah ditutup pembicaraannya dan waktu tunggu untuk chat live admin BCA melalui WhatsApp sangat tidak dianjurkan karena yg respon bukan dari CS/(Manusia real) tapi sistem BOT yg selalu mengulangkan chat, 1. respon lama 2. chat bot yg selalu di ulang ulang 3. niat menyelesaikan masalah malah jadi tambah bingung",BCA,lapor soal qr code indonesia standard error saldo nyangkut lalu whatsapp bank central asia respon nya selalu singkat toleransi customer sedang jelas masalah tutup bicara waktu tunggu chat live biaya administrasi bank central asia lalu whatsapp sangat tidak_dianjurkan respon bukan_dari customer service manusia real sistem bot selalu ulang chat respon lambat chat bot selalu ulang ulang niat selesai kendala malah jadi tambah bingung,negative,0
Pengguna Google,1,2026-01-31 08:14:52,emas nya ga bisa di cairkan semua,BRI,emas nya tidak_dapat cair semua,negative,0
Pengguna Google,4,2025-11-27 05:05:19,Aplikasi Bagus..Tapi ada masalah..Setelah Update Menu QR tidak bisa di pakai..TOLONG SEGERA DIPERBAIKI,BCA,aplikasi baik kendala abis baru menu qr code tidak_dapat pakai bantu cepat baik,positive,2
priyadi rosid,5,2025-12-09 19:04:44,"mudah digunakan, okey terima kasih",BNI,mudah guna okey terima kasih,positive,2
Pengguna Google,5,2025-09-22 14:01:29,mantap dan cepat,BCA,mantap cepat,positive,2
Pengguna Google,5,2025-12-21 10:36:49,"sangat mudah digunakan dan praktis, aplikasi ini sangat membantu sekali terimakasih",BCA,sangat mudah guna praktis aplikasi sangat bantu sangat terimakasih,positive,2
roy BJB,5,2026-01-22 01:35:40,aplikasi sangat bagus👍👍🤩🤩,BRI,aplikasi sangat baik,positive,2
Pengguna Google,3,2025-10-07 03:01:01,untuk android versi 7 QR kamera handphone tidak bisa di gunakan tolong di perbaiki terimakasih,BCA,sistem operasi android version qr code kamera tertawa tidak_dapat guna bantu baik terimakasih,neutral,1
Pengguna Google,5,2026-02-23 21:50:41,top,BCA,top,positive,2
Pengguna Google,3,2026-02-08 02:05:33,belakangan ini sangat susah untuk di gunakan,BNI,belakang sangat sulit guna,neutral,1
Pengguna Google,2,2026-01-08 15:06:07,"tombol send gak hijau,knp?",BCA,tombol send tidak_tertawa knp,negative,0
derari razan,1,2025-07-25 10:39:16,"baru kali ini kecewa, biasa cardless tarik tunai aman aja. ini sampai mesin atm harus memasukkan 2-3 kali nomer hape, sudah saya masukkan sampai ngetik pelan pelan alhasil gabisa transaksi karna kode transaksi sudah dipakai berkali kali! jadi 2x kerja, posisi hape saya tinggal karna lobet jadi hape ga saya bawa namun kode saya catat. saya bolak balik bisa 3x dan sama aja, NGEREPOTIN! terima kasih sudah membuang waktu saya yang sebenernya bisa saya luangkan untuk keluarga. fu.",BCA,new kali kecewa biasa cardless tarik tunai aman mesin tertawa masuk kali nomer tertawa masuk ngetik pelan pelan alhasil tidak_bisa transaksi karna kode transaksi pakai kali kali jadi 2x kerja posisi tertawa tinggal karna lobet jadi tertawa tidak_saya bawa kode catat bolak balik 3x sama ngerepotin terima kasih buang waktu sebenernya luang keluarga fu,negative,0
Pengguna Google,2,2025-09-12 00:20:56,saldo bayar qris gagal tapi kepotong gimana ni solusinya,BCA,saldo bayar qr code indonesia standard gagal potong bagaimana ni solusi,negative,0
Pengguna Google,4,2026-02-20 06:57:11,"kenapa ya brimo gak bisa dibuka,,yang muncul cuma layar putih",BRI,brimo tidak_dapat buka muncul layar putih,positive,2
Pengguna Google,3,2025-12-23 15:07:30,"kang admin, kenapa ini, aplikasi wondr nya jadi sering error.. munculnya ""ada sedikit kendala, coba lagi nanti""",BNI,kang biaya administrasi aplikasi wondr nya jadi sering error muncul sedikit masalah coba,neutral,1
Pengguna Google,5,2026-02-03 17:39:23,bugus,BNI,bugus,positive,2
Pengguna Google,5,2025-12-20 12:39:08,oke memuaskan,BNI,bagus muas,positive,2
Pengguna Google,5,2026-02-03 20:03:20,sangat berguna membantu dan mempermudah,BNI,sangat bantu mudah,positive,2
